MN01020:33:000H3JYMV:1:11101:4520:1034	GK000001.2	96.000	125	3	1	1	123	59173465	59173589	3.01e-50	202
MN01020:33:000H3JYMV:1:11101:12760:1044	GK000030.2	94.595	74	3	1	1	74	114173710	114173782	1.86e-23	113
MN01020:33:000H3JYMV:1:11101:14529:1044	GK000010.2	87.234	141	16	2	1	139	9909637	9909497	2.13e-37	159
MN01020:33:000H3JYMV:1:11101:11269:1052	GK000011.2	100.000	76	0	0	1	76	25105681	25105756	3.61e-32	141
MN01020:33:000H3JYMV:1:11101:25416:1059	GJ060152.1	100.000	35	0	0	1	35	5424	5390	4.29e-10	65.8
MN01020:33:000H3JYMV:1:11101:25091:1087	GK000027.2	86.000	100	14	0	1	100	41795147	41795246	5.21e-22	108
MN01020:33:000H3JYMV:1:11101:14056:1088	GK000015.2	100.000	51	0	0	1	51	5161535	5161585	1.37e-18	95.3
MN01020:33:000H3JYMV:1:11101:6003:1106	GK000026.2	100.000	44	0	0	1	44	6325891	6325848	9.81e-15	82.4
MN01020:33:000H3JYMV:1:11101:7461:1113	GK000017.2	84.314	153	18	5	1	149	10592724	10592874	6.60e-33	145
MN01020:33:000H3JYMV:1:11101:23855:1127	GK000028.2	81.897	116	21	0	7	122	15281425	15281310	4.02e-19	99.0
MN01020:33:000H3JYMV:1:11101:4131:1131	GK000021.2	95.122	82	2	2	4	84	38408528	38408608	3.08e-28	128
MN01020:33:000H3JYMV:1:11101:4392:1149	GK000012.2	89.394	66	4	1	3	65	5800057	5799992	5.98e-14	80.5
MN01020:33:000H3JYMV:1:11101:4170:1166	GK000025.2	85.714	147	20	1	5	151	17730108	17730253	1.10e-35	154
MN01020:33:000H3JYMV:1:11101:13983:1174	GK000025.2	87.931	58	7	0	27	84	17730974	17730917	1.89e-10	69.4
MN01020:33:000H3JYMV:1:11101:18033:1191	GK000019.2	100.000	150	0	0	1	150	40498571	40498422	6.23e-73	278
MN01020:33:000H3JYMV:1:11101:19613:1197	GK000006.2	93.258	89	6	0	1	89	29340156	29340244	3.97e-29	132
MN01020:33:000H3JYMV:1:11101:5731:1254	GK000014.2	92.135	89	5	1	1	89	42248050	42248136	4.47e-27	124
MN01020:33:000H3JYMV:1:11101:8672:1273	GK000015.2	95.522	67	3	0	1	67	65615631	65615697	3.24e-22	108
MN01020:33:000H3JYMV:1:11101:22597:1293	GK000002.2	98.039	102	1	1	1	102	41606991	41606891	1.43e-42	176
MN01020:33:000H3JYMV:1:11101:13354:1303	GK000029.2	98.889	90	1	0	1	90	44527067	44526978	3.35e-38	161
MN01020:33:000H3JYMV:1:11101:15506:1319	GK000030.2	97.436	78	2	0	1	78	17737439	17737362	5.92e-30	134
MN01020:33:000H3JYMV:1:11101:11381:1326	GJ060157.1	100.000	48	0	0	1	48	4155	4202	5.61e-17	89.8
MN01020:33:000H3JYMV:1:11101:21545:1362	GK000008.2	88.525	61	5	1	91	149	112084503	112084443	3.11e-11	73.1
MN01020:33:000H3JYMV:1:11101:19178:1405	GK000030.2	97.297	111	3	0	1	111	70441383	70441273	2.08e-46	189
MN01020:33:000H3JYMV:1:11101:1539:1411	GK000030.2	97.368	76	1	1	1	75	5751253	5751328	6.64e-28	128
MN01020:33:000H3JYMV:1:11101:14117:1422	GK000013.2	91.892	74	5	1	1	73	61428429	61428502	1.51e-20	102
MN01020:33:000H3JYMV:1:11101:19565:1447	GK000030.2	96.471	85	2	1	4	87	47244451	47244367	1.50e-31	139
MN01020:33:000H3JYMV:1:11101:16767:1447	GK000004.2	99.065	107	1	0	1	107	107331719	107331613	1.51e-47	193
MN01020:33:000H3JYMV:1:11101:22764:1460	GJ058246.1	100.000	101	0	0	1	101	117	217	6.50e-46	187
MN01020:33:000H3JYMV:1:11101:17325:1495	GK000021.2	88.667	150	15	2	1	150	64593669	64593816	5.03e-44	182
MN01020:33:000H3JYMV:1:11101:22179:1547	GK000005.2	86.905	84	8	3	8	91	26608018	26608098	8.71e-17	91.6
MN01020:33:000H3JYMV:1:11101:12870:1594	GK000014.2	95.200	125	5	1	1	125	73480833	73480956	1.43e-48	196
MN01020:33:000H3JYMV:1:11101:14800:1596	GK000021.2	97.727	44	1	0	1	44	25845690	25845733	3.77e-13	76.8
MN01020:33:000H3JYMV:1:11101:23472:1603	GJ059935.1	97.403	77	2	0	7	83	34259	34183	2.34e-29	132
MN01020:33:000H3JYMV:1:11101:7959:1609	GK000030.2	100.000	46	0	0	1	46	23765578	23765533	6.59e-16	86.1
