MN01020:33:000H3JYMV:1:11101:26333:1077	GK000003.2	100.000	150	0	0	1	150	5507418	5507269	6.18e-73	278
MN01020:33:000H3JYMV:1:11101:3444:1078	GK000010.2	81.169	154	18	6	8	151	62045664	62045816	1.86e-23	113
MN01020:33:000H3JYMV:1:11101:15205:1087	GK000030.2	100.000	44	0	0	1	44	12984402	12984445	8.10e-15	82.4
MN01020:33:000H3JYMV:1:11101:21492:1113	GK000016.2	89.041	73	8	0	1	73	34309580	34309652	3.47e-17	91.6
MN01020:33:000H3JYMV:1:11101:24059:1215	GK000004.2	94.872	39	2	0	1	39	4802785	4802823	8.33e-09	62.1
MN01020:33:000H3JYMV:1:11101:11902:1216	GK000008.2	87.050	139	16	1	3	139	112084503	112084365	3.05e-36	156
MN01020:33:000H3JYMV:1:11101:17436:1238	GK000011.2	85.938	64	9	0	48	111	86680788	86680851	3.25e-10	69.4
MN01020:33:000H3JYMV:1:11101:11250:1282	GJ058748.1	100.000	126	0	0	1	126	450	325	1.10e-59	233
MN01020:33:000H3JYMV:1:11101:22256:1314	GK000022.2	100.000	33	0	0	2	34	17425695	17425663	4.72e-08	62.1
MN01020:33:000H3JYMV:1:11101:12982:1316	GK000006.2	100.000	122	0	0	1	122	103422064	103421943	1.77e-57	226
MN01020:33:000H3JYMV:1:11101:12384:1332	GK000003.2	100.000	118	0	0	1	118	109398230	109398347	2.83e-55	219
MN01020:33:000H3JYMV:1:11101:22118:1359	GK000017.2	86.667	135	16	2	1	133	8856834	8856700	5.10e-34	148
MN01020:33:000H3JYMV:1:11101:22000:1370	GJ059495.1	100.000	59	0	0	1	59	704	646	6.45e-23	110
MN01020:33:000H3JYMV:1:11101:16812:1453	GK000028.2	85.882	85	12	0	18	102	9783028	9783112	8.64e-17	91.6
MN01020:33:000H3JYMV:1:11101:17767:1456	GK000025.2	88.889	45	5	0	23	67	6872158	6872114	3.18e-06	56.5
MN01020:33:000H3JYMV:1:11101:24082:1466	GK000011.2	97.701	87	2	0	1	87	15959722	15959808	6.91e-35	150
MN01020:33:000H3JYMV:1:11101:9640:1477	GK000013.2	85.075	67	10	0	78	144	48123700	48123634	4.05e-10	69.4
MN01020:33:000H3JYMV:1:11101:9342:1479	GK000008.2	100.000	86	0	0	1	86	113119579	113119664	1.13e-37	159
MN01020:33:000H3JYMV:1:11101:8605:1504	GK000025.2	92.248	129	8	1	17	143	17730838	17730966	4.99e-44	182
MN01020:33:000H3JYMV:1:11101:23900:1510	GK000020.2	92.727	110	6	2	1	110	27577270	27577377	5.72e-37	158
MN01020:33:000H3JYMV:1:11101:15427:1540	GK000029.2	96.104	77	3	0	1	77	30278084	30278160	9.71e-28	126
MN01020:33:000H3JYMV:1:11101:17669:1617	GK000029.2	100.000	144	0	0	1	144	34694951	34694808	1.27e-69	267
MN01020:33:000H3JYMV:1:11101:20365:1625	GK000019.2	93.478	46	2	1	27	71	7593114	7593159	7.64e-10	67.6
MN01020:33:000H3JYMV:1:11101:2834:1640	GK000002.2	93.590	78	5	0	1	78	30414753	30414676	5.96e-25	117
MN01020:33:000H3JYMV:1:11101:7483:1649	GK000011.2	100.000	29	0	0	27	55	38389419	38389391	2.70e-06	54.7
MN01020:33:000H3JYMV:1:11101:25771:1706	GK000030.2	98.039	51	1	0	1	51	39044552	39044602	6.88e-17	89.8
MN01020:33:000H3JYMV:1:11101:18839:1722	GK000019.2	97.826	46	1	0	1	46	57702519	57702474	3.07e-14	80.5
MN01020:33:000H3JYMV:1:11101:4440:1857	GK000026.2	84.247	146	21	2	4	148	4831850	4831706	8.53e-32	141
