MN01020:33:000H3JYMV:1:11101:26333:1077	GK000003.2	100.000	151	0	0	1	151	5507184	5507334	1.73e-73	279
MN01020:33:000H3JYMV:1:11101:3444:1078	GK000010.2	85.350	157	13	5	1	148	62045840	62045685	1.09e-35	154
MN01020:33:000H3JYMV:1:11101:15205:1087	GK000030.2	100.000	44	0	0	1	44	12984445	12984402	8.10e-15	82.4
MN01020:33:000H3JYMV:1:11101:21656:1102	GK000007.2	97.436	39	1	0	10	48	22605140	22605178	1.47e-09	67.6
MN01020:33:000H3JYMV:1:11101:21492:1113	GK000016.2	89.041	73	8	0	4	76	34309652	34309580	3.47e-17	91.6
MN01020:33:000H3JYMV:1:11101:12292:1200	GK000021.2	98.333	60	1	0	1	60	40184250	40184309	8.60e-22	106
MN01020:33:000H3JYMV:1:11101:11902:1216	GK000025.2	85.065	154	19	3	1	151	17730182	17730030	1.10e-35	154
MN01020:33:000H3JYMV:1:11101:17436:1238	GK000011.2	85.938	64	9	0	15	78	86680851	86680788	3.25e-10	69.4
MN01020:33:000H3JYMV:1:11101:11250:1282	GJ058748.1	99.206	126	1	0	1	126	325	450	5.12e-58	228
MN01020:33:000H3JYMV:1:11101:1025:1303	GK000014.2	81.053	95	16	1	1	93	70626433	70626527	5.02e-13	78.7
MN01020:33:000H3JYMV:1:11101:22256:1314	GK000022.2	100.000	33	0	0	79	111	17425663	17425695	4.72e-08	62.1
MN01020:33:000H3JYMV:1:11101:12982:1316	GK000006.2	99.180	122	1	0	1	122	103421943	103422064	1.05e-55	220
MN01020:33:000H3JYMV:1:11101:12384:1332	GK000003.2	100.000	118	0	0	1	118	109398347	109398230	2.83e-55	219
MN01020:33:000H3JYMV:1:11101:22118:1359	GK000019.2	83.088	136	19	4	2	135	4997144	4997011	1.11e-25	121
MN01020:33:000H3JYMV:1:11101:22000:1370	GJ059495.1	100.000	59	0	0	1	59	646	704	6.45e-23	110
MN01020:33:000H3JYMV:1:11101:18752:1393	GK000022.2	78.632	117	22	3	7	121	1393348	1393233	8.78e-12	75.0
MN01020:33:000H3JYMV:1:11101:16812:1453	GK000028.2	85.882	85	12	0	49	133	9783112	9783028	8.64e-17	91.6
MN01020:33:000H3JYMV:1:11101:17767:1456	GK000025.2	88.889	45	5	0	95	139	6872114	6872158	3.18e-06	56.5
MN01020:33:000H3JYMV:1:11101:24082:1466	GK000011.2	97.701	87	2	0	1	87	15959808	15959722	6.91e-35	150
MN01020:33:000H3JYMV:1:11101:9640:1477	GK000013.2	85.075	67	10	0	11	77	48123634	48123700	4.08e-10	69.4
MN01020:33:000H3JYMV:1:11101:9342:1479	GK000008.2	100.000	86	0	0	1	86	113119664	113119579	1.13e-37	159
MN01020:33:000H3JYMV:1:11101:7583:1491	GK000010.2	79.839	124	23	2	7	129	73230825	73230947	3.13e-16	89.8
MN01020:33:000H3JYMV:1:11101:23900:1510	GK000020.2	92.727	110	6	2	1	110	27577377	27577270	5.72e-37	158
MN01020:33:000H3JYMV:1:11101:15427:1540	GK000001.2	98.701	77	1	0	1	77	145326410	145326486	4.49e-31	137
MN01020:33:000H3JYMV:1:11101:19437:1582	GK000019.2	100.000	38	0	0	1	38	32106314	32106277	3.23e-11	71.3
MN01020:33:000H3JYMV:1:11101:17669:1617	GK000029.2	100.000	144	0	0	1	144	34694808	34694951	1.27e-69	267
MN01020:33:000H3JYMV:1:11101:20365:1625	GK000019.2	93.478	46	2	1	21	65	7593159	7593114	7.64e-10	67.6
MN01020:33:000H3JYMV:1:11101:2834:1640	GK000002.2	93.590	78	5	0	1	78	30414676	30414753	1.44e-24	117
MN01020:33:000H3JYMV:1:11101:7483:1649	GK000011.2	100.000	29	0	0	1	29	38389391	38389419	2.70e-06	54.7
MN01020:33:000H3JYMV:1:11101:25771:1706	GK000030.2	100.000	51	0	0	3	53	39044602	39044552	1.48e-18	95.3
MN01020:33:000H3JYMV:1:11101:18839:1722	GJ058427.1	97.826	46	1	0	1	46	1004	1049	3.07e-14	80.5
MN01020:33:000H3JYMV:1:11101:12588:1859	GK000009.2	100.000	70	0	0	1	70	49152836	49152905	6.61e-29	130
MN01020:33:000H3JYMV:1:11101:23110:1872	GJ059944.1	100.000	66	0	0	1	66	1942	2007	1.00e-26	122
MN01020:33:000H3JYMV:1:11101:19049:1907	GJ059551.1	97.500	40	1	0	1	40	918	957	4.98e-11	69.4
MN01020:33:000H3JYMV:1:11101:23461:1920	GK000027.2	100.000	151	0	0	1	151	23690801	23690651	1.73e-73	279
MN01020:33:000H3JYMV:1:11101:14880:1979	GK000021.2	100.000	114	0	0	1	114	2447773	2447660	6.36e-53	211
MN01020:33:000H3JYMV:1:11101:12609:1986	GK000005.2	100.000	32	0	0	4	35	78663058	78663027	6.79e-08	60.2
MN01020:33:000H3JYMV:1:11101:24191:2031	GK000030.2	83.000	100	10	5	54	148	2541957	2541860	1.45e-14	84.2
MN01020:33:000H3JYMV:1:11101:3988:2057	GK000009.2	89.394	66	7	0	20	85	34578226	34578161	6.88e-15	84.2
MN01020:33:000H3JYMV:1:11101:14622:2063	GK000018.2	91.489	94	8	0	3	96	58234561	58234654	1.50e-28	130
MN01020:33:000H3JYMV:1:11101:4117:2092	GK000009.2	100.000	66	0	0	1	66	89403860	89403795	1.00e-26	122
MN01020:33:000H3JYMV:1:11101:6566:2102	GK000028.2	96.296	135	5	0	1	135	2550059	2550193	2.58e-56	222
MN01020:33:000H3JYMV:1:11101:16829:2117	GK000017.2	96.610	59	1	1	8	66	53377897	53377954	6.09e-19	97.1
MN01020:33:000H3JYMV:1:11101:15013:2127	GK000010.2	97.163	141	1	2	1	138	66054478	66054618	3.40e-60	235
MN01020:33:000H3JYMV:1:11101:8066:2155	GK000021.2	100.000	46	0	0	8	53	7300976	7301021	4.05e-15	86.1
MN01020:33:000H3JYMV:1:11101:1089:2159	GK000015.2	98.000	100	2	0	1	100	23603258	23603159	4.99e-42	174
MN01020:33:000H3JYMV:1:11101:3150:2173	GJ059462.1	100.000	46	0	0	1	46	6620	6665	6.59e-16	86.1
MN01020:33:000H3JYMV:1:11101:26151:2199	GK000030.2	100.000	92	0	0	1	92	37955611	37955702	5.75e-41	171
MN01020:33:000H3JYMV:1:11101:10199:2259	GK000016.2	96.341	82	3	0	6	87	23129271	23129190	1.94e-30	135
MN01020:33:000H3JYMV:1:11101:5586:2291	GK000001.2	100.000	55	0	0	1	55	22935720	22935666	9.49e-21	102
MN01020:33:000H3JYMV:1:11101:26044:2420	GK000006.2	99.057	106	1	0	1	106	53444559	53444454	5.36e-47	191
MN01020:33:000H3JYMV:1:11101:4959:2436	GK000026.2	93.651	63	2	1	5	67	38917636	38917696	8.08e-18	93.5
MN01020:33:000H3JYMV:1:11101:17350:2437	GK000018.2	83.621	116	16	3	8	120	58243250	58243135	2.35e-21	106
MN01020:33:000H3JYMV:1:11101:12273:2476	GK000026.2	100.000	65	0	0	2	66	15934425	15934361	3.61e-26	121
MN01020:33:000H3JYMV:1:11101:25429:2513	GK000010.2	91.304	115	10	0	5	119	73429461	73429575	6.40e-37	158
MN01020:33:000H3JYMV:1:11101:7902:2519	GK000011.2	100.000	75	0	0	1	75	106095475	106095401	1.20e-31	139
MN01020:33:000H3JYMV:1:11101:21559:2585	GK000002.2	100.000	29	0	0	10	38	68705328	68705356	1.14e-05	54.7
MN01020:33:000H3JYMV:1:11101:12849:2614	GK000008.2	98.113	106	2	0	1	106	72420333	72420438	2.50e-45	185
MN01020:33:000H3JYMV:1:11101:3951:2637	GK000006.2	93.846	65	4	0	21	85	32132636	32132700	5.17e-19	99.0
MN01020:33:000H3JYMV:1:11101:19631:2644	GK000015.2	97.222	36	1	0	3	38	13357267	13357232	1.44e-08	62.1
MN01020:33:000H3JYMV:1:11101:14240:2659	GK000022.2	97.260	146	4	0	6	151	27631210	27631355	4.89e-64	248
MN01020:33:000H3JYMV:1:11101:10926:2678	GK000025.2	91.525	59	5	0	5	63	17730230	17730172	5.24e-14	82.4
MN01020:33:000H3JYMV:1:11101:9397:2721	GK000001.2	100.000	86	0	0	1	86	103067682	103067767	1.13e-37	159
MN01020:33:000H3JYMV:1:11101:15395:2724	GK000011.2	100.000	28	0	0	3	30	13380158	13380185	1.77e-05	52.8
MN01020:33:000H3JYMV:1:11101:7812:2737	GK000010.2	89.091	55	6	0	18	72	68002230	68002284	1.66e-10	69.4
MN01020:33:000H3JYMV:1:11101:8801:2737	GK000027.2	100.000	72	0	0	1	72	23691660	23691589	1.43e-29	134
MN01020:33:000H3JYMV:1:11101:1429:2758	GK000001.2	99.291	141	1	0	1	141	42949750	42949610	2.68e-66	255
MN01020:33:000H3JYMV:1:11101:10901:2828	GK000003.2	91.071	56	4	1	1	56	23456239	23456293	2.28e-12	75.0
MN01020:33:000H3JYMV:1:11101:8869:2900	GK000028.2	93.506	77	5	0	1	77	2366339	2366415	5.17e-24	115
MN01020:33:000H3JYMV:1:11101:15602:2969	GK000006.2	85.567	97	12	2	2	97	92698866	92698771	1.45e-19	100
MN01020:33:000H3JYMV:1:11101:22161:2986	GK000030.2	80.690	145	23	4	9	151	93961381	93961240	8.65e-22	108
MN01020:33:000H3JYMV:1:11101:21059:3016	GK000030.2	100.000	37	0	0	1	37	20781109	20781145	3.98e-11	69.4
MN01020:33:000H3JYMV:1:11101:24850:3027	GK000025.2	96.552	145	5	0	1	145	32458477	32458333	8.18e-62	241
MN01020:33:000H3JYMV:1:11101:9959:3040	GK000029.2	97.727	44	1	0	1	44	32246292	32246249	3.97e-13	76.8
MN01020:33:000H3JYMV:1:11101:15956:3077	GK000025.2	94.737	76	4	0	1	76	17730888	17730963	3.93e-25	119
MN01020:33:000H3JYMV:1:11101:26191:3088	GK000014.2	87.931	58	7	0	86	143	17373104	17373161	4.05e-10	69.4
MN01020:33:000H3JYMV:1:11101:3971:3107	GK000013.2	96.528	144	5	0	1	144	40801843	40801986	2.92e-61	239
MN01020:33:000H3JYMV:1:11101:16756:3111	GK000028.2	96.296	54	2	0	1	54	15156024	15155971	7.13e-17	89.8
MN01020:33:000H3JYMV:1:11101:25228:3122	GK000011.2	93.182	44	3	0	16	59	30229295	30229338	1.46e-09	65.8
MN01020:33:000H3JYMV:1:11101:8735:3125	GK000007.2	82.609	69	9	3	12	80	16677163	16677228	6.40e-07	58.4
MN01020:33:000H3JYMV:1:11101:26229:3187	GK000016.2	100.000	54	0	0	1	54	59584263	59584316	3.30e-20	100
MN01020:33:000H3JYMV:1:11101:3372:3190	GK000028.2	82.812	64	9	2	77	139	36338757	36338695	3.18e-06	56.5
MN01020:33:000H3JYMV:1:11101:21720:3192	GK000008.2	79.339	121	21	4	28	146	96982067	96982185	5.20e-14	82.4
MN01020:33:000H3JYMV:1:11101:6692:3209	GK000030.2	85.321	109	16	0	3	111	68572146	68572254	1.27e-23	113
MN01020:33:000H3JYMV:1:11101:22979:3271	GK000014.2	93.333	45	1	2	5	49	39383202	39383244	5.28e-09	65.8
