MN01020:33:000H3JYMV:1:11101:4520:1034	CM038079.1	96.000	125	3	1	1	123	58565231	58565107	3.01e-50	202
MN01020:33:000H3JYMV:1:11101:12760:1044	CM038108.1	94.595	74	3	1	17	90	106968606	106968534	9.51e-24	113
MN01020:33:000H3JYMV:1:11101:11269:1052	CM038089.1	100.000	76	0	0	4	79	24965661	24965586	3.60e-32	141
MN01020:33:000H3JYMV:1:11101:25416:1059	JAJQWL010000828.1	100.000	35	0	0	1	35	18388	18354	4.29e-10	65.8
MN01020:33:000H3JYMV:1:11101:25091:1087	CM038105.1	86.000	100	14	0	2	101	40756536	40756437	5.20e-22	108
MN01020:33:000H3JYMV:1:11101:14056:1088	CM038089.1	100.000	51	0	0	1	51	82700075	82700125	1.37e-18	95.3
MN01020:33:000H3JYMV:1:11101:6003:1106	CM038104.1	100.000	44	0	0	6	49	6273669	6273712	9.79e-15	82.4
MN01020:33:000H3JYMV:1:11101:7461:1113	CM038095.1	81.935	155	20	5	1	148	10415862	10415709	8.51e-27	124
MN01020:33:000H3JYMV:1:11101:23855:1127	CM038106.1	81.897	116	21	0	1	116	14805922	14806037	4.02e-19	99.0
MN01020:33:000H3JYMV:1:11101:4131:1131	CM038099.1	95.122	82	2	2	1	81	37836772	37836852	3.07e-28	128
MN01020:33:000H3JYMV:1:11101:4392:1149	CM038090.1	89.394	66	4	1	1	63	5781433	5781498	5.97e-14	80.5
MN01020:33:000H3JYMV:1:11101:18033:1191	CM038097.1	98.013	151	3	0	1	151	39916504	39916654	1.74e-68	263
MN01020:33:000H3JYMV:1:11101:19613:1197	CM038084.1	92.135	89	7	0	34	122	28019950	28019862	1.84e-27	126
MN01020:33:000H3JYMV:1:11101:5731:1254	CM038092.1	92.135	89	5	1	3	91	39826136	39826050	4.46e-27	124
MN01020:33:000H3JYMV:1:11101:8672:1273	CM038093.1	95.522	67	3	0	6	72	63991197	63991131	3.23e-22	108
MN01020:33:000H3JYMV:1:11101:22597:1293	CM038080.1	98.039	102	1	1	1	102	41347706	41347806	1.42e-42	176
MN01020:33:000H3JYMV:1:11101:13354:1303	CM038107.1	98.889	90	1	0	1	90	43214591	43214680	3.35e-38	161
MN01020:33:000H3JYMV:1:11101:15506:1319	CM038108.1	97.436	78	2	0	1	78	17453269	17453346	5.91e-30	134
MN01020:33:000H3JYMV:1:11101:11381:1326	JAJQWL010000836.1	100.000	48	0	0	1	48	18172	18125	5.60e-17	89.8
MN01020:33:000H3JYMV:1:11101:19178:1405	CM038108.1	97.297	111	3	0	2	112	70161395	70161505	2.07e-46	189
MN01020:33:000H3JYMV:1:11101:1539:1411	JAJQWL010000693.1	100.000	68	0	0	1	68	6306	6239	8.14e-28	126
MN01020:33:000H3JYMV:1:11101:14117:1422	CM038091.1	91.892	74	5	1	1	73	60302156	60302083	1.50e-20	102
MN01020:33:000H3JYMV:1:11101:24261:1432	CM038085.1	86.093	151	21	0	1	151	86477531	86477681	1.82e-38	163
MN01020:33:000H3JYMV:1:11101:19565:1447	CM038108.1	96.471	85	2	1	1	84	43626746	43626830	1.49e-31	139
MN01020:33:000H3JYMV:1:11101:16767:1447	CM038082.1	100.000	107	0	0	1	107	106084514	106084620	3.24e-49	198
