MN01020:33:000H3JYMV:1:11101:5188:1023	CM038094.1	93.443	61	4	0	1	61	61861948	61861888	2.48e-17	91.6
MN01020:33:000H3JYMV:1:11101:20598:1065	CM038085.1	100.000	81	0	0	1	81	6358096	6358176	6.21e-35	150
MN01020:33:000H3JYMV:1:11101:2053:1068	CM038085.1	90.667	75	7	0	76	150	78205599	78205525	1.43e-19	100
MN01020:33:000H3JYMV:1:11101:13757:1129	CM038105.1	97.333	150	3	1	1	150	36109821	36109969	1.05e-65	254
MN01020:33:000H3JYMV:1:11101:3005:1183	CM038088.1	80.822	73	14	0	17	89	87654354	87654426	4.66e-07	58.4
MN01020:33:000H3JYMV:1:11101:16670:1274	CM038098.1	100.000	96	0	0	1	96	10113833	10113928	3.64e-43	178
MN01020:33:000H3JYMV:1:11101:12221:1297	CM038094.1	96.552	58	2	0	1	58	74416048	74415991	6.99e-19	97.1
MN01020:33:000H3JYMV:1:11101:7678:1330	CM038085.1	91.935	62	4	1	3	64	40697657	40697597	1.25e-15	86.1
MN01020:33:000H3JYMV:1:11101:15771:1368	CM038103.1	85.149	101	13	2	44	143	28205817	28205916	4.02e-20	102
MN01020:33:000H3JYMV:1:11101:22724:1369	CM038100.1	85.714	105	15	0	3	107	12413447	12413551	5.75e-23	111
MN01020:33:000H3JYMV:1:11101:18999:1372	CM038108.1	98.851	87	1	0	1	87	43952848	43952762	3.04e-36	156
MN01020:33:000H3JYMV:1:11101:4776:1435	CM038083.1	100.000	151	0	0	1	151	113181260	113181410	1.73e-73	279
MN01020:33:000H3JYMV:1:11101:15808:1455	CM038098.1	89.831	59	6	0	16	74	30825712	30825770	2.30e-12	76.8
MN01020:33:000H3JYMV:1:11101:10165:1477	CM038093.1	83.898	118	11	8	32	143	29728771	29728886	3.11e-21	106
MN01020:33:000H3JYMV:1:11101:18951:1550	CM038087.1	100.000	77	0	0	1	77	50249372	50249296	9.63e-33	143
MN01020:33:000H3JYMV:1:11101:19753:1569	JAJQWL010000861.1	100.000	103	0	0	1	103	1305	1407	5.15e-47	191
MN01020:33:000H3JYMV:1:11101:13383:1630	CM038085.1	76.351	148	28	5	2	146	45206063	45205920	3.02e-11	73.1
MN01020:33:000H3JYMV:1:11101:13600:1633	CM038108.1	81.034	116	20	2	10	124	131618422	131618308	7.21e-17	91.6
MN01020:33:000H3JYMV:1:11101:8958:1695	CM038108.1	98.246	57	1	0	1	57	8682709	8682765	3.64e-20	100
MN01020:33:000H3JYMV:1:11101:5419:1718	JAJQWL010000426.1	100.000	89	0	0	1	89	3718	3630	2.55e-39	165
MN01020:33:000H3JYMV:1:11101:5974:1739	CM038086.1	87.407	135	13	3	4	136	84678358	84678226	3.87e-35	152
MN01020:33:000H3JYMV:1:11101:16458:1748	CM038107.1	81.731	104	14	5	36	136	23850444	23850545	5.19e-14	82.4
MN01020:33:000H3JYMV:1:11101:2151:1806	CM038081.1	100.000	79	0	0	1	79	74464907	74464985	7.74e-34	147
MN01020:33:000H3JYMV:1:11101:5024:1934	CM038094.1	97.674	43	1	0	1	43	60779876	60779834	3.70e-12	75.0
MN01020:33:000H3JYMV:1:11101:1102:1941	CM038089.1	95.652	69	3	0	1	69	1961840	1961772	2.33e-23	111
MN01020:33:000H3JYMV:1:11101:6872:1954	CM038108.1	81.944	72	13	0	13	84	115044912	115044983	3.33e-08	62.1
MN01020:33:000H3JYMV:1:11101:24495:2022	CM038080.1	90.541	74	7	0	10	83	62809435	62809362	5.20e-19	99.0
MN01020:33:000H3JYMV:1:11101:1024:2118	CM038108.1	88.571	70	8	0	5	74	91766723	91766654	5.31e-16	87.9
MN01020:33:000H3JYMV:1:11101:16200:2216	CM038087.1	100.000	130	0	0	1	130	90972147	90972276	6.84e-62	241
MN01020:33:000H3JYMV:1:11101:12399:2294	CM038103.1	100.000	35	0	0	80	114	19532524	19532490	4.12e-09	65.8
MN01020:33:000H3JYMV:1:11101:4226:2337	CM038092.1	90.299	134	11	2	1	133	62288248	62288116	7.24e-42	174
MN01020:33:000H3JYMV:1:11101:12227:2357	CM038107.1	84.848	99	15	0	20	118	7357877	7357779	1.07e-19	100
MN01020:33:000H3JYMV:1:11101:1019:2416	CM038091.1	94.286	35	1	1	3	37	52122453	52122486	2.20e-05	52.8
MN01020:33:000H3JYMV:1:11101:1713:2424	CM038083.1	97.297	37	1	0	2	38	45045718	45045682	1.71e-08	63.9
MN01020:33:000H3JYMV:1:11101:11589:2464	CM038083.1	95.455	66	3	0	1	66	21187892	21187957	1.01e-21	106
MN01020:33:000H3JYMV:1:11101:16204:2472	CM038098.1	84.615	65	8	2	46	109	39906044	39906107	1.28e-08	63.9
