MN01020:33:000H3JYMV:1:11101:4520:1034	CM038079.1	96.000	125	3	1	1	123	58565107	58565231	3.01e-50	202
MN01020:33:000H3JYMV:1:11101:12760:1044	CM038108.1	94.595	74	3	1	1	74	106968534	106968606	1.86e-23	113
MN01020:33:000H3JYMV:1:11101:11269:1052	CM038089.1	100.000	76	0	0	1	76	24965586	24965661	3.60e-32	141
MN01020:33:000H3JYMV:1:11101:25416:1059	JAJQWL010000828.1	100.000	35	0	0	1	35	18354	18388	4.29e-10	65.8
MN01020:33:000H3JYMV:1:11101:25091:1087	CM038105.1	86.000	100	14	0	1	100	40756437	40756536	5.20e-22	108
MN01020:33:000H3JYMV:1:11101:14056:1088	CM038089.1	100.000	51	0	0	1	51	82700125	82700075	1.37e-18	95.3
MN01020:33:000H3JYMV:1:11101:6003:1106	CM038104.1	100.000	44	0	0	1	44	6273712	6273669	9.79e-15	82.4
MN01020:33:000H3JYMV:1:11101:7461:1113	CM038095.1	84.314	153	18	5	1	149	10415650	10415800	6.58e-33	145
MN01020:33:000H3JYMV:1:11101:23855:1127	CM038106.1	81.897	116	21	0	7	122	14806037	14805922	4.02e-19	99.0
MN01020:33:000H3JYMV:1:11101:4131:1131	CM038099.1	95.122	82	2	2	4	84	37836852	37836772	3.07e-28	128
MN01020:33:000H3JYMV:1:11101:4392:1149	CM038090.1	89.394	66	4	1	3	65	5781498	5781433	5.97e-14	80.5
MN01020:33:000H3JYMV:1:11101:18033:1191	CM038097.1	100.000	150	0	0	1	150	39916678	39916529	6.22e-73	278
MN01020:33:000H3JYMV:1:11101:19613:1197	CM038084.1	93.258	89	6	0	1	89	28019862	28019950	3.96e-29	132
MN01020:33:000H3JYMV:1:11101:5731:1254	CM038092.1	92.135	89	5	1	1	89	39826050	39826136	4.46e-27	124
MN01020:33:000H3JYMV:1:11101:8672:1273	CM038093.1	95.522	67	3	0	1	67	63991131	63991197	3.23e-22	108
MN01020:33:000H3JYMV:1:11101:22597:1293	CM038080.1	98.039	102	1	1	1	102	41347806	41347706	1.42e-42	176
