MN01020:33:000H3JYMV:1:11101:26333:1077	CM038081.1	100.000	151	0	0	1	151	5434960	5435110	1.73e-73	279
MN01020:33:000H3JYMV:1:11101:3444:1078	CM038088.1	85.350	157	13	5	1	148	59673555	59673400	1.09e-35	154
MN01020:33:000H3JYMV:1:11101:15205:1087	CM038109.1	100.000	44	0	0	1	44	6847357	6847400	8.09e-15	82.4
MN01020:33:000H3JYMV:1:11101:21656:1102	CM038082.1	97.561	41	1	0	1	41	45591318	45591358	1.13e-10	71.3
MN01020:33:000H3JYMV:1:11101:21492:1113	CM038093.1	90.741	54	5	0	1	54	40781400	40781347	1.26e-11	73.1
MN01020:33:000H3JYMV:1:11101:12292:1200	CM038099.1	98.333	60	1	0	1	60	39523445	39523504	8.59e-22	106
MN01020:33:000H3JYMV:1:11101:17436:1238	CM038089.1	85.938	64	9	0	15	78	86208840	86208777	3.25e-10	69.4
MN01020:33:000H3JYMV:1:11101:11250:1282	JAJQWL010000837.1	99.206	126	1	0	1	126	6631	6506	5.12e-58	228
MN01020:33:000H3JYMV:1:11101:1025:1303	CM038092.1	81.053	95	16	1	1	93	67964616	67964710	5.01e-13	78.7
MN01020:33:000H3JYMV:1:11101:22256:1314	CM038100.1	100.000	33	0	0	79	111	17209225	17209257	4.71e-08	62.1
MN01020:33:000H3JYMV:1:11101:12982:1316	CM038084.1	98.361	122	2	0	1	122	101507699	101507820	4.87e-54	215
MN01020:33:000H3JYMV:1:11101:12384:1332	CM038081.1	100.000	118	0	0	1	118	107862816	107862933	2.83e-55	219
MN01020:33:000H3JYMV:1:11101:22118:1359	CM038097.1	83.088	136	19	4	2	135	4883250	4883117	1.11e-25	121
MN01020:33:000H3JYMV:1:11101:22000:1370	JAJQWL010000746.1	100.000	59	0	0	1	59	4228	4286	6.44e-23	110
MN01020:33:000H3JYMV:1:11101:18752:1393	CM038100.1	78.632	117	22	3	7	121	1255706	1255591	8.76e-12	75.0
MN01020:33:000H3JYMV:1:11101:16812:1453	CM038106.1	85.882	85	12	0	49	133	9360510	9360426	8.63e-17	91.6
MN01020:33:000H3JYMV:1:11101:17767:1456	CM038103.1	88.889	45	5	0	95	139	6824554	6824598	3.17e-06	56.5
MN01020:33:000H3JYMV:1:11101:24082:1466	CM038089.1	97.701	87	2	0	1	87	15876687	15876601	6.90e-35	150
MN01020:33:000H3JYMV:1:11101:9640:1477	CM038091.1	85.075	67	10	0	11	77	47205535	47205601	4.08e-10	69.4
MN01020:33:000H3JYMV:1:11101:9342:1479	CM038086.1	100.000	86	0	0	1	86	110856009	110855924	1.13e-37	159
MN01020:33:000H3JYMV:1:11101:7583:1491	CM038088.1	79.839	124	23	2	7	129	70794838	70794960	3.13e-16	89.8
MN01020:33:000H3JYMV:1:11101:23900:1510	CM038098.1	92.727	110	6	2	1	110	27347312	27347205	5.71e-37	158
MN01020:33:000H3JYMV:1:11101:15427:1540	JAJQWL010000789.1	98.701	77	1	0	1	77	15046	15122	4.48e-31	137
MN01020:33:000H3JYMV:1:11101:19437:1582	CM038108.1	97.500	40	1	0	1	40	26592722	26592761	1.16e-10	69.4
