MN01020:33:000H3JYMV:1:11101:15178:1097	NC_007312.6	99.048	105	1	0	1	105	78348110	78348006	1.94e-46	189
MN01020:33:000H3JYMV:1:11101:13715:1114	NC_007318.6	100.000	46	0	0	1	46	23016798	23016753	6.73e-16	86.1
MN01020:33:000H3JYMV:1:11101:15750:1150	NC_007302.6	100.000	76	0	0	1	76	88476400	88476475	3.47e-32	141
MN01020:33:000H3JYMV:1:11101:4294:1210	NC_007317.6	91.608	143	12	0	3	145	62183984	62184126	5.01e-49	198
MN01020:33:000H3JYMV:1:11101:18812:1256	NW_014649863.1	100.000	68	0	0	1	68	11	78	8.32e-28	126
MN01020:33:000H3JYMV:1:11101:8264:1264	NW_014649928.1	100.000	37	0	0	1	37	733	769	4.07e-11	69.4
MN01020:33:000H3JYMV:1:11101:22346:1274	NC_007317.6	100.000	71	0	0	1	71	21147279	21147209	1.92e-29	132
MN01020:33:000H3JYMV:1:11101:18767:1326	NC_007313.6	100.000	99	0	0	1	99	52882280	52882378	8.35e-45	183
MN01020:33:000H3JYMV:1:11101:14739:1339	NC_007331.5	100.000	96	0	0	1	96	31130449	31130544	3.72e-43	178
MN01020:33:000H3JYMV:1:11101:11417:1384	NC_007303.6	98.571	70	1	0	2	71	98193847	98193916	3.21e-27	124
MN01020:33:000H3JYMV:1:11101:23429:1390	NC_007316.6	79.839	124	22	3	3	123	58496360	58496237	8.98e-16	87.9
MN01020:33:000H3JYMV:1:11101:23048:1438	NC_007301.6	99.342	152	0	1	1	151	38915572	38915723	8.23e-72	274
MN01020:33:000H3JYMV:1:11101:10123:1443	NC_007319.6	99.338	151	1	0	1	151	59408203	59408053	8.23e-72	274
MN01020:33:000H3JYMV:1:11101:19451:1451	NC_007305.6	100.000	87	0	0	1	87	7910658	7910744	3.26e-38	161
MN01020:33:000H3JYMV:1:11101:23472:1475	NC_007299.6	99.333	150	1	0	1	150	2930526	2930377	2.94e-71	272
MN01020:33:000H3JYMV:1:11101:20528:1531	NC_007307.6	100.000	31	0	0	51	81	88813608	88813578	7.55e-07	58.4
MN01020:33:000H3JYMV:1:11101:10854:1532	NC_007314.5	86.869	99	12	1	1	99	34404963	34404866	1.44e-22	110
MN01020:33:000H3JYMV:1:11101:10599:1539	NW_014649302.1	99.010	101	1	0	1	101	911	1011	3.09e-44	182
MN01020:33:000H3JYMV:1:11101:14343:1581	NC_007303.6	94.000	100	6	0	1	100	45518837	45518936	2.39e-35	152
MN01020:33:000H3JYMV:1:11101:17804:1600	NC_007306.6	100.000	117	0	0	1	117	81567228	81567344	1.03e-54	217
MN01020:33:000H3JYMV:1:11101:17187:1603	NC_007312.6	84.722	144	21	1	5	148	44822709	44822567	2.36e-32	143
MN01020:33:000H3JYMV:1:11101:19718:1605	NC_007307.6	100.000	73	0	0	1	73	45373878	45373950	1.51e-30	135
MN01020:33:000H3JYMV:1:11101:5936:1606	NC_007300.6	94.030	67	4	0	37	103	107023596	107023662	2.54e-20	102
MN01020:33:000H3JYMV:1:11101:26210:1624	NC_007300.6	99.206	126	0	1	1	125	109857476	109857601	1.86e-57	226
MN01020:33:000H3JYMV:1:11101:4748:1627	NC_007316.6	93.878	147	9	0	5	151	45504088	45503942	3.02e-56	222
MN01020:33:000H3JYMV:1:11101:16260:1647	NC_007330.6	86.400	125	17	0	1	125	33203686	33203810	8.97e-31	137
