MN01020:33:000H3JYMV:1:11101:26333:1077	NC_007301.6	100.000	150	0	0	1	150	5547400	5547251	6.31e-73	278
MN01020:33:000H3JYMV:1:11101:3444:1078	NC_007308.6	81.169	154	18	6	8	151	62251383	62251535	1.90e-23	113
MN01020:33:000H3JYMV:1:11101:15205:1087	NC_016145.1	100.000	44	0	0	1	44	2656834	2656791	8.27e-15	82.4
MN01020:33:000H3JYMV:1:11101:21492:1113	NC_007314.5	89.041	73	8	0	1	73	34404854	34404926	3.54e-17	91.6
MN01020:33:000H3JYMV:1:11101:24059:1215	NC_007302.6	94.872	39	2	0	1	39	4812748	4812786	8.50e-09	62.1
MN01020:33:000H3JYMV:1:11101:11902:1216	NC_007306.6	87.050	139	16	1	3	139	112734624	112734486	3.11e-36	156
MN01020:33:000H3JYMV:1:11101:17436:1238	NC_007309.6	85.938	64	9	0	48	111	86908944	86909007	3.32e-10	69.4
MN01020:33:000H3JYMV:1:11101:11250:1282	NW_014648806.1	100.000	126	0	0	1	126	450	325	1.12e-59	233
MN01020:33:000H3JYMV:1:11101:22256:1314	NC_007320.6	100.000	33	0	0	2	34	17506298	17506266	4.82e-08	62.1
MN01020:33:000H3JYMV:1:11101:12982:1316	NC_007304.6	100.000	122	0	0	1	122	103837379	103837258	1.80e-57	226
MN01020:33:000H3JYMV:1:11101:12384:1332	NC_007301.6	100.000	118	0	0	1	118	109798164	109798281	2.89e-55	219
MN01020:33:000H3JYMV:1:11101:22118:1359	NC_007315.6	86.667	135	16	2	1	133	8880938	8880804	5.20e-34	148
MN01020:33:000H3JYMV:1:11101:22000:1370	NW_014649534.1	100.000	59	0	0	1	59	704	646	6.59e-23	110
MN01020:33:000H3JYMV:1:11101:16812:1453	NC_007329.6	85.882	85	12	0	18	102	9846997	9847081	8.82e-17	91.6
MN01020:33:000H3JYMV:1:11101:17767:1456	NC_007326.6	88.889	45	5	0	23	67	6899754	6899710	3.24e-06	56.5
MN01020:33:000H3JYMV:1:11101:24082:1466	NC_007309.6	97.701	87	2	0	1	87	16049480	16049566	7.06e-35	150
MN01020:33:000H3JYMV:1:11101:9640:1477	NC_007311.6	85.075	67	10	0	78	144	48321754	48321688	4.13e-10	69.4
MN01020:33:000H3JYMV:1:11101:9342:1479	NC_007306.6	100.000	86	0	0	1	86	113787827	113787912	1.15e-37	159
MN01020:33:000H3JYMV:1:11101:8605:1504	NC_007326.6	92.248	129	8	1	17	143	17813370	17813498	5.09e-44	182
MN01020:33:000H3JYMV:1:11101:23900:1510	NC_007318.6	92.727	110	6	2	1	110	27668581	27668688	5.83e-37	158
MN01020:33:000H3JYMV:1:11101:15427:1540	NC_007330.6	96.104	77	3	0	1	77	30484285	30484361	9.91e-28	126
MN01020:33:000H3JYMV:1:11101:17669:1617	NC_007330.6	100.000	144	0	0	1	144	34928963	34928820	1.30e-69	267
MN01020:33:000H3JYMV:1:11101:20365:1625	NC_007317.6	93.478	46	2	1	27	71	7686865	7686910	7.80e-10	67.6
MN01020:33:000H3JYMV:1:11101:2834:1640	NC_007300.6	93.590	78	5	0	1	78	30503920	30503843	6.08e-25	117
MN01020:33:000H3JYMV:1:11101:7483:1649	NC_007309.6	100.000	29	0	0	27	55	38548423	38548395	2.75e-06	54.7
MN01020:33:000H3JYMV:1:11101:25771:1706	NC_007331.5	98.039	51	1	0	1	51	39531963	39532013	7.02e-17	89.8
MN01020:33:000H3JYMV:1:11101:18839:1722	NC_007317.6	97.826	46	1	0	1	46	57932775	57932730	3.13e-14	80.5
MN01020:33:000H3JYMV:1:11101:4440:1857	NC_007327.6	84.247	146	21	2	4	148	4885539	4885395	8.71e-32	141
MN01020:33:000H3JYMV:1:11101:12588:1859	NC_007307.6	100.000	71	0	0	1	71	49369571	49369501	5.24e-29	132
MN01020:33:000H3JYMV:1:11101:23110:1872	NW_014649982.1	100.000	66	0	0	1	66	2007	1942	1.03e-26	122
MN01020:33:000H3JYMV:1:11101:19049:1907	NW_014649590.1	97.500	40	1	0	1	40	957	918	5.08e-11	69.4
MN01020:33:000H3JYMV:1:11101:23461:1920	NC_007328.5	100.000	151	0	0	1	151	23826991	23827141	1.77e-73	279
MN01020:33:000H3JYMV:1:11101:20567:1929	NC_007330.6	88.000	75	9	0	1	75	39368706	39368780	1.30e-16	89.8
MN01020:33:000H3JYMV:1:11101:14880:1979	NC_007319.6	100.000	114	0	0	1	114	2464762	2464875	4.63e-53	211
MN01020:33:000H3JYMV:1:11101:12609:1986	NC_007303.6	100.000	32	0	0	26	57	78877245	78877276	6.93e-08	60.2
MN01020:33:000H3JYMV:1:11101:24191:2031	NC_007331.5	88.525	61	6	1	74	133	2542094	2542154	3.22e-11	73.1
MN01020:33:000H3JYMV:1:11101:4117:2092	NC_007307.6	100.000	64	0	0	3	66	89816653	89816716	1.33e-25	119
MN01020:33:000H3JYMV:1:11101:6566:2102	NC_007329.6	97.037	135	4	0	1	135	2580828	2580694	5.65e-58	228
MN01020:33:000H3JYMV:1:11101:16829:2117	NC_007315.6	96.610	59	1	1	1	59	53530352	53530295	6.22e-19	97.1
MN01020:33:000H3JYMV:1:11101:15013:2127	NC_007308.6	97.163	141	1	2	1	138	66260105	66259965	3.47e-60	235
MN01020:33:000H3JYMV:1:11101:8066:2155	NC_007306.6	97.959	49	1	0	1	49	5415463	5415511	8.41e-16	86.1
MN01020:33:000H3JYMV:1:11101:1089:2159	NC_007313.6	100.000	100	0	0	1	100	23751508	23751607	2.35e-45	185
MN01020:33:000H3JYMV:1:11101:3150:2173	NW_014649501.1	100.000	46	0	0	1	46	6665	6620	6.73e-16	86.1
MN01020:33:000H3JYMV:1:11101:26151:2199	NC_007331.5	100.000	92	0	0	1	92	38394028	38393937	5.87e-41	171
MN01020:33:000H3JYMV:1:11101:3109:2201	NC_007301.6	84.337	83	11	2	40	121	118737715	118737634	1.52e-13	80.5
MN01020:33:000H3JYMV:1:11101:10199:2259	NC_007314.5	96.341	82	3	0	1	82	23228064	23228145	4.05e-30	135
MN01020:33:000H3JYMV:1:11101:5586:2291	NC_007299.6	100.000	55	0	0	1	55	22997124	22997178	9.69e-21	102
MN01020:33:000H3JYMV:1:11101:13676:2352	NC_007314.5	88.496	113	13	0	1	113	34404820	34404932	8.79e-31	137
MN01020:33:000H3JYMV:1:11101:26044:2420	NC_007304.6	99.057	106	1	0	1	106	53723385	53723490	5.47e-47	191
MN01020:33:000H3JYMV:1:11101:4959:2436	NC_007327.6	93.651	63	2	1	1	63	39106305	39106245	8.24e-18	93.5
MN01020:33:000H3JYMV:1:11101:17350:2437	NC_007316.6	83.621	116	16	3	1	113	58496262	58496377	2.40e-21	106
MN01020:33:000H3JYMV:1:11101:12273:2476	NC_007327.6	100.000	65	0	0	1	65	16023446	16023510	3.69e-26	121
MN01020:33:000H3JYMV:1:11101:25429:2513	NC_007308.6	93.043	115	8	0	2	116	73674629	73674515	3.02e-40	169
MN01020:33:000H3JYMV:1:11101:7902:2519	NC_007309.6	100.000	75	0	0	1	75	106343747	106343821	1.22e-31	139
MN01020:33:000H3JYMV:1:11101:15809:2537	NC_007306.6	90.840	131	11	1	1	130	112734494	112734624	8.58e-42	174
MN01020:33:000H3JYMV:1:11101:21559:2585	NC_007300.6	100.000	29	0	0	23	51	68943240	68943212	3.23e-06	54.7
MN01020:33:000H3JYMV:1:11101:12849:2614	NC_007306.6	98.113	106	2	0	1	106	72811054	72810949	2.55e-45	185
MN01020:33:000H3JYMV:1:11101:3951:2637	NC_007304.6	93.846	65	4	0	1	65	32335033	32334969	2.51e-19	99.0
MN01020:33:000H3JYMV:1:11101:19631:2644	NC_007313.6	97.222	36	1	0	15	50	13472448	13472483	1.47e-08	62.1
MN01020:33:000H3JYMV:1:11101:14240:2659	NC_007326.6	95.364	151	7	0	1	151	16496126	16495976	8.34e-62	241
MN01020:33:000H3JYMV:1:11101:10926:2678	NC_007326.6	91.525	59	5	0	8	66	17812704	17812762	1.91e-14	82.4
MN01020:33:000H3JYMV:1:11101:9397:2721	NC_007299.6	100.000	86	0	0	1	86	103446140	103446055	1.15e-37	159
MN01020:33:000H3JYMV:1:11101:7812:2737	NC_007308.6	89.091	55	6	0	6	60	68211061	68211007	1.69e-10	69.4
MN01020:33:000H3JYMV:1:11101:8801:2737	NC_007328.5	100.000	72	0	0	1	72	23828038	23828109	5.33e-30	134
MN01020:33:000H3JYMV:1:11101:1429:2758	NC_007299.6	99.291	141	1	0	1	141	43060757	43060897	2.74e-66	255
MN01020:33:000H3JYMV:1:11101:10901:2828	NC_007301.6	89.286	56	5	1	3	58	23659572	23659518	1.08e-10	69.4
MN01020:33:000H3JYMV:1:11101:18463:2832	NC_007309.6	96.250	80	3	0	1	80	96425610	96425689	2.26e-29	132
MN01020:33:000H3JYMV:1:11101:8869:2900	NC_007329.6	93.506	77	5	0	1	77	2397059	2396983	2.15e-24	115
MN01020:33:000H3JYMV:1:11101:15602:2969	NC_007302.6	76.351	148	33	2	1	147	12919396	12919250	6.75e-13	78.7
MN01020:33:000H3JYMV:1:11101:22161:2986	NC_007331.5	85.965	114	14	2	1	112	95018593	95018706	1.13e-25	121
MN01020:33:000H3JYMV:1:11101:21059:3016	NC_007331.5	100.000	37	0	0	1	37	20891945	20891909	4.07e-11	69.4
MN01020:33:000H3JYMV:1:11101:9959:3040	NW_014648488.1	100.000	45	0	0	1	45	29355	29399	2.30e-15	84.2
MN01020:33:000H3JYMV:1:11101:15956:3077	NC_007326.6	94.737	76	4	0	1	76	17813495	17813420	1.63e-25	119
MN01020:33:000H3JYMV:1:11101:16756:3111	NC_007329.6	96.296	54	2	0	1	54	15224229	15224282	7.28e-17	89.8
