MN01020:33:000H3JYMV:1:11101:17732:1025	NC_007299.6	86.486	148	18	1	1	146	135732870	135733017	6.41e-38	161
MN01020:33:000H3JYMV:1:11101:15976:1045	NC_007331.5	97.143	35	0	1	26	59	140215751	140215717	8.95e-07	58.4
MN01020:33:000H3JYMV:1:11101:24432:1050	NC_007327.6	97.260	146	4	0	3	148	39106293	39106438	4.99e-64	248
MN01020:33:000H3JYMV:1:11101:2880:1064	NC_007326.6	98.361	61	1	0	77	137	32603941	32604001	8.76e-22	108
MN01020:33:000H3JYMV:1:11101:9910:1072	NC_007318.6	87.234	94	12	0	2	95	24812008	24812101	5.10e-22	108
MN01020:33:000H3JYMV:1:11101:14311:1103	NC_007302.6	92.982	57	4	0	6	62	14707813	14707757	5.57e-15	84.2
MN01020:33:000H3JYMV:1:11101:5132:1115	NC_007303.6	86.726	113	11	4	24	132	79065147	79065259	2.69e-26	122
MN01020:33:000H3JYMV:1:11101:15110:1136	NC_007303.6	100.000	29	0	0	12	40	22849598	22849570	1.61e-06	54.7
MN01020:33:000H3JYMV:1:11101:11993:1140	NC_007328.5	93.578	109	7	0	1	109	18493014	18493122	1.24e-38	163
MN01020:33:000H3JYMV:1:11101:26134:1143	NC_007331.5	100.000	61	0	0	1	61	25935563	25935503	5.40e-24	113
MN01020:33:000H3JYMV:1:11101:5402:1166	NC_007310.6	83.544	79	12	1	9	87	18479430	18479353	1.68e-11	73.1
MN01020:33:000H3JYMV:1:11101:23742:1197	NC_007331.5	91.250	80	7	0	72	151	42028979	42028900	2.46e-22	110
MN01020:33:000H3JYMV:1:11101:21245:1204	NC_007306.6	85.000	120	10	4	1	115	112734468	112734584	3.78e-24	115
MN01020:33:000H3JYMV:1:11101:4702:1222	NC_007331.5	85.149	101	14	1	3	103	18432152	18432053	2.61e-20	102
MN01020:33:000H3JYMV:1:11101:9493:1223	NC_007308.6	81.944	72	9	4	22	91	56427955	56427886	4.77e-07	58.4
MN01020:33:000H3JYMV:1:11101:14843:1293	NC_007302.6	86.232	138	15	3	14	151	101272377	101272510	1.87e-33	147
MN01020:33:000H3JYMV:1:11101:5629:1305	NW_014650376.1	100.000	54	0	0	1	54	603	656	1.48e-19	100
MN01020:33:000H3JYMV:1:11101:22411:1321	NC_007330.6	91.045	67	5	1	6	72	10667652	10667717	3.20e-16	89.8
MN01020:33:000H3JYMV:1:11101:26172:1324	NC_007300.6	91.765	85	7	0	3	87	53288779	53288695	1.99e-25	119
MN01020:33:000H3JYMV:1:11101:24152:1325	NC_007315.6	88.710	62	6	1	19	80	69677347	69677407	4.73e-12	75.0
MN01020:33:000H3JYMV:1:11101:7271:1335	NC_007319.6	100.000	62	0	0	1	62	10270449	10270510	1.54e-24	115
MN01020:33:000H3JYMV:1:11101:16347:1345	NC_007314.5	90.385	52	4	1	8	59	11001476	11001526	1.50e-09	67.6
MN01020:33:000H3JYMV:1:11101:21308:1375	NC_007314.5	83.478	115	19	0	9	123	34405079	34404965	8.76e-22	108
MN01020:33:000H3JYMV:1:11101:18490:1385	NC_007301.6	78.767	146	18	8	1	145	52653930	52653797	4.00e-15	86.1
MN01020:33:000H3JYMV:1:11101:12991:1395	NC_007303.6	90.000	50	5	0	6	55	32231862	32231813	3.90e-09	65.8
MN01020:33:000H3JYMV:1:11101:12730:1403	NC_007307.6	100.000	29	0	0	19	47	88813579	88813607	2.94e-06	54.7
MN01020:33:000H3JYMV:1:11101:7380:1456	NC_007306.6	90.698	129	12	0	1	129	111138923	111138795	2.56e-41	172
MN01020:33:000H3JYMV:1:11101:5309:1459	NC_007300.6	99.265	136	1	0	1	136	99749562	99749697	1.57e-63	246
